time,signal
0.0170658,10.008343816546425
0.0171656,9.972896022466454
0.0172654,9.955282165890274
0.0173652,9.955799014802938
0.017465,9.974580273756567
0.0175648,10.01159344927133
0.0176646,10.066638270869888
0.0177644,10.139346712598126
0.0178642,10.229184643696259
0.017964,10.335455120146968
0.0180638,10.457303311334975
0.0181636,10.593723038211994
0.0182634,10.743564881387904
0.0183632,10.90554579968752
0.018463,11.078260182149334
0.0185628,11.260192239425955
0.0186626,11.449729624302211
0.0187624,11.645178155794365
0.0188622,11.844777507244837
0.018962,12.046717706178194
0.0190618,12.2491562826204
0.0191616,12.450235893268456
0.0192614,12.64810224147615
0.0193612,12.84092210761518
0.019461,13.02690130107459
0.0195608,13.204302344044876
0.0196606,13.371461698337804
0.0197604,13.526806349829263
0.0198602,13.668869570665038
0.01996,13.796305687089099
0.0200598,13.907903690565918
0.0201596,14.002599541667232
0.0202594,14.079487029847753
0.0203592,14.13782706758669
0.020459,14.17705531424132
0.0205588,14.196788043143904
0.0206586,14.196826184753522
0.0207584,14.177157498814166
0.0208582,14.13795684922221
0.020958,14.079584576413133
0.0210578,14.00258298327753
0.0211576,13.907670971646244
0.0212574,13.795736886982583
0.0213572,13.667829648829912
0.021457,13.52514826353873
0.0215568,13.369029833604937
0.0216566,13.200936194370941
0.0217564,13.022439323675536
0.0218562,12.83520568310716
0.021956,12.640979660665815
0.0220558,12.44156629374183
0.0221556,12.238813458274844
0.0222554,12.034593714691757
0.0223552,11.830786003695664
0.022455,11.629257385175979
0.0225548,11.43184501145241
0.0226546,11.240338521796646
0.0227544,11.056463038774014
0.0228542,10.88186293851365
0.022954,10.718086556679106
0.0230538,10.566571979823987
0.0231536,10.428634058151008
0.0232534,10.305452760639813
0.0233532,10.19806297727564
0.023453,10.107345855915806
0.0235528,10.034021743403459
0.0236526,9.97864478211064
0.0237524,9.94159919440327
0.0238522,9.923097268803406
0.023952,9.923179043111151
0.0240518,9.941713661663194
0.0241516,9.97840236646067
0.0242514,10.032783065295792
0.0243512,10.104236404428942
0.024451,10.191993258981663
0.0245508,10.295143541162208
0.0246506,10.412646214853847
0.0247504,10.54334039507283
0.0248502,10.685957402420978
0.02495,10.839133635970347
0.0250498,11.00142412305323
0.0251496,11.171316601194793
0.0252494,11.34724598589893
0.0253492,11.527609078139156
0.025449,11.71077936715344
0.0255488,11.895121787411624
0.0256486,12.079007293317826
0.0257484,12.26082712121171
0.025848199999999998,12.439006615412623
0.025948,12.612018503270955
0.0260478,12.778395513301803
0.0261476,12.936742240325156
0.0262474,13.085746171966493
0.0263472,13.224187801724689
0.026447,13.350949764936109
0.0265468,13.465024945202504
0.0266466,13.565523510063057
0.0267464,13.651678845741346
0.0268462,13.722852371561375
0.026946,13.778537224990949
0.0270458,13.81836081813537
0.0271456,13.842086275785476
0.0272454,13.84961277375143
0.0273452,13.840974804133028
0.027445,13.816340401350404
0.0275448,13.776008369162334
0.0276446,13.720404554525073
0.0277444,13.650077218998394
0.0278442,13.565691562506762
0.027944,13.468023457643051
0.0280438,13.357952455401728
0.0281436,13.23645412529826
0.0282434,13.104591794329016
0.0283432,12.963507750214394
0.028443,12.814413974913236
0.0285428,12.658582474566575
0.0286426,12.497335271891643
0.0287424,12.332034126667079
0.0288422,12.164070049390569
0.028942,11.994852672505457
0.0290418,11.825799542834416
0.0291416,11.658325398066188
0.0292414,11.493831489349622
0.0293412,11.333695011280483
0.029441,11.179258699833417
0.0295408,11.031820658097526
0.0296406,10.892624469011201
0.0297404,10.762849653641942
0.0298402,10.6436025328946
0.02994,10.535907549818914
0.0300398,10.44069910888305
0.0301396,10.358813987633392
0.0302394,10.290984375017892
0.0303392,10.237831589253108
0.030439,10.199860526403922
0.0305388,10.177454888760456
0.0306386,10.17087323958143
0.0307384,10.180245927773274
0.0308382,10.205572922541588
0.030938,10.246722593944934
0.0310378,10.30343147056852
0.0311376,10.375305000195096
0.0312374,10.461819333372492
0.0313372,10.562324143163975
0.031437,10.676046487135299
0.0315368,10.802095709811482
0.0316366,10.93946937547095
0.0317364,11.087060212295238
0.0318362,11.243664039631444
0.031936,11.407988640539031
0.0320358,11.578663531984336
0.0321356,11.754250575123221
0.0322354,11.933255358201132
0.0323352,12.114139274826215
0.032435,12.295332210875772
0.0325348,12.475245744219317
0.0326346,12.652286752925828
0.0327344,12.824871319815715
0.0328342,12.99143881425658
0.032934,13.150466026126637
0.0330338,13.30048122200711
0.0331336,13.440077990034315
0.0332334,13.567928737551728
0.0333332,13.68279770484142
0.033433,13.783553358861784
0.0335328,13.869180033127655
0.0336326,13.938788683680018
0.0337324,13.991626636519108
0.0338322,14.027086208910308
0.033932,14.044712095588253
0.0340318,14.044207421025902
0.0341316,14.025438370527898
0.0342314,13.988437325850263
0.0343312,13.933404445221898
0.034431,13.860707642904341
0.0345308,13.77088093961482
0.0346306,13.664621172074256
0.0347304,13.54278306743402
0.0348302,13.406372706175699
0.03493,13.25653941505067
0.0350298,13.094566149508607
0.0351296,12.921858442626732
0.0352294,12.739932014568979
0.0353292,12.55039915284884
0.035429,12.354953988922066
0.0355288,12.15535681068656
0.0356286,11.953417563115167
0.0357284,11.750978700312954
0.0358282,11.5498975616061
0.035928,11.352028451692274
0.0360278,11.159204610290576
0.0361276,10.97322026002634
0.0362274,10.795812922404581
0.0363272,10.62864619062261
0.036427,10.473293144637237
0.0365268,10.331220588351371
0.0366266,10.203774281066032
0.0367264,10.092165325533722
0.0368262,9.99745786315112
0.036926,9.92055821317634
0.0370258,9.862205577504659
0.0371256,9.822964415668256
0.0372254,9.803218576541145
0.0373252,9.803167253950958
0.037425,9.822822813259902
0.0375248,9.862010515225803
0.0376246,9.920370142347512
0.0377244,9.997359511698768
0.0378242,10.092259837224619
0.037924,10.204182883875964
0.0380238,10.332079836047084
0.0381236,10.474751783804052
0.0382234,10.630861712584263
0.0383232,10.798947865625282
0.038423,10.977438333546962
0.0385228,11.164666712440074
0.0386226,11.35888866066283
0.0387224,11.558299175442944
0.0388222,11.761050403425122
0.038922,11.965269794568108
0.0390218,12.16907840632024
0.0391216,12.370609164802064
0.0392214,12.568024891782155
0.0393212,12.759535910497743
0.039421,12.943417049773581
0.0395208,13.118023874324132
0.0396206,13.281807979459247
0.0397204,13.43333120050074
0.0398202,13.571278600881206
0.03992,13.694470117949813
0.0400198,13.801870761741483
0.0401196,13.892599279160745
0.0402194,13.965935213958893
0.0403192,14.02132431130956
0.040419,14.058382234478037
0.0405188,14.076896579796182
0.0406186,14.076827194668443
0.0407184,14.058304821420112
0.0408182,14.021628107243712
0.040918,13.96725903710329
0.0410178,13.895816862034913
0.0411176,13.808070609668759
0.0412174,13.704930276847866
0.0413172,13.587436815806166
0.041417,13.456751035392696
0.0415168,13.314141547212051
0.0416166,13.160971893239605
0.0417164,12.998686996435639
0.0418162,12.82879907911944
0.041916,12.652873195392306
0.0420158,12.472512523758308
0.0421156,12.289343564345538
0.0422154,12.105001381861973
0.0423152,11.921115030727
0.042415,11.739293292819308
0.0425148,11.561110851102159
0.0426146,11.388095014167515
0.0427144,11.221713097630388
0.0428142,11.06336055845584
0.042914,10.91434996787202
0.0430138,10.775900897669574
0.0431136,10.64913078356607
0.0432134,10.53504681807538
0.0433132,10.434538914109062
0.043413,10.34837376948638
0.0435128,10.277190051765666
0.0436126,10.221494712445764
0.0437124,10.181660429720855
0.0438122,10.157924169690572
0.043912,10.150386847299709
0.0440118,10.159014060361589
0.0441116,10.183637862845941
0.0442114,10.22395953720794
0.0443112,10.279553319909118
0.044411,10.349871029426325
0.0445108,10.434247541943455
0.0446106,10.531907056540376
0.0447104,10.64197008899391
0.0448102,10.763461131235193
0.04491,10.895316912009882
0.0450098,11.036395193299223
0.0451096,11.185484036513902
0.0452094,11.341311472302781
0.0453092,11.502555507955444
0.045409,11.66785440675698
0.0455088,11.835817174213943
0.0456086,12.005034186753772
0.0457084,12.174087899259659
0.0458082,12.341563568593918
0.045908,12.506059931055258
0.0460078,12.666199772484067
0.0461076,12.820640330462615
0.0462074,12.968083468751521
0.0463072,13.107285564766284
0.046407,13.237067051547616
0.0465068,13.356321556341909
0.0466066,13.464024578620254
0.0467064,13.559241651168877
0.0468062,13.641135928829947
0.046906,13.708975150614672
0.0470058,13.762137922307456
0.0471056,13.800119268390986
0.0472054,13.822535404206032
0.0473052,13.829127681775024
0.047405,13.819765665717847
0.0475048,13.79444929922073
0.0476046,13.753310124125292
0.0477044,13.696611523916852
0.0478042,13.624747963730869
0.047904,13.538243207473913
0.0480038,13.43774749876837
0.0481036,13.324033699661838
0.0482034,13.197992388863096
0.0483032,13.060625929630763
0.048403,12.913041526290863
0.0485028,12.75644329761965
0.0486026,12.592123404913243
0.0487024,12.42145228237491
0.0488022,12.245868027371884
0.048902,12.066865018026936
0.0490018,11.885981835381825
0.0491016,11.70478857686624
0.0492014,11.524873656883678
0.0493012,11.347830198840112
0.049401,11.175242130751288
0.0495008,11.008670103524022
0.0496006,10.84963735698474
0.0497004,10.699615663591011
0.0498002,10.560011483392898
0.0499,10.432152466103622
0.0499998,10.317274436999025
0.0500996,10.216509002720818
0.0501994,10.130871910848958
0.0502992,10.061252293299084
0.050399,10.00840291817575
0.0504988,9.972931567676707
0.0505986,9.955293651029649
0.0506984,9.955786151301512
0.0507982,9.974542993329507
0.050898,10.01153190708069
0.0509978,10.066552846574632
0.0510976,10.139238009243082
0.0511974,10.22905348441286
0.0512972,10.335302542661653
0.051397,10.45713056030486
0.0514968,10.593531555431271
0.0515966,10.7433562939325
0.051696399999999997,10.90532190608936
0.0517962,11.078022936714465
0.051896,11.25994373483333
0.0519958,11.449472072640818
0.0520956,11.644913868216081
0.0521954,11.844508872428335
0.0522952,12.046447167814962
0.052395,12.248886316147718
0.0524948,12.44996898208528
0.0525946,12.647840852886505
0.0526944,12.840668668749574
0.0527942,13.026658175042671
0.052894,13.204071806572946
0.0529938,13.371245915141436
0.0530936,13.526607354965627
0.0531934,13.668689246100575
0.0532932,13.796145743706298
0.053393,13.907765650818853
0.0534928,14.002484724077961
0.0535926,14.079396535516867
0.0536924,14.137761768869202
0.0537922,14.177015845715939
0.053892,14.196774794978612
0.0539918,14.19683929854384
0.0540916,14.177196865943344
0.0541914,14.138022111764364
0.0542912,14.079675130572163
0.054391,14.002697985326256
0.0544908,13.907809346302539
0.0545906,13.7958973381319
0.0546904,13.668010672477784
0.0547902,13.525348162852122
0.05489,13.369246735878303
0.0549898,13.201168069732292
0.0550896,13.022684005328534
0.0551894,12.835460888889735
0.0552892,12.641243015691648
0.055389,12.44183535388062
0.0554888,12.239085734219548
0.0555886,12.034866696355754
0.0556884,11.83105718468143
0.0557882,11.629524287057887
0.055888,11.432105207620506
0.0559878,11.240589660615546
0.0560876,11.056702865820844
0.0561874,10.8820893176716
0.0562872,10.718297489878122
0.056387,10.566765625237466
0.0564868,10.42880874667647
0.0565866,10.305607010512603
0.0566864,10.19819550668695
0.0567862,10.107455593529933
0.056886,10.034107836693458
0.0569858,9.978706603456516
0.0570856,9.941636344921722
0.0571854,9.923109579903166
0.0572852,9.923166575792449
0.057385,9.941676703603632
0.0574848,9.978341426952579
0.0575846,10.032698868121692
0.0576844,10.104129878781805
0.0577842,10.191865528554954
0.057884,10.294995911551283
0.0579838,10.412480159424621
0.0580836,10.54315753946599
0.0581834,10.685759507870186
0.0582832,10.838922581620416
0.058383,11.001201887470135
0.0584828,11.171085243262066
0.0585826,11.347007625296245
0.0586824,11.527365875597688
0.0587822,11.710533504678777
0.058882,11.89487544866027
0.0589818,12.07876264430563
0.0590816,12.260586291523948
0.0591814,12.43877168007535
0.0592812,12.611791465431093
0.059381,12.778178287851418
0.0594808,12.936536638591077
0.0595806,13.085553887572816
0.0596804,13.224010397720589
0.0597802,13.35078866226647
0.05988,13.464881412584147
0.0599798,13.565398655313912
0.0600796,13.651573608595859
0.0601794,13.722767517990956
0.0602792,13.778473343034825
0.060379,13.818318315234475
0.0604788,13.842065377599926
0.0605786,13.84961352443112
0.0606784,13.840997068000805
0.0607782,13.816383865948165
0.060878,13.776072549602393
0.0609778,13.720488799082123
0.0610776,13.650180715871407
0.0611774,13.565813347675235
0.0612772,13.468162423737837
0.061377,13.358107361507681
0.0614768,13.236623607603386
0.0615766,13.104774377533289
0.0616764,12.963701859610403
0.0617762,12.814617949050165
0.061876,12.658794578409328
0.0619758,12.497553710386994
0.0620756,12.332257058629564
0.0621754,12.164295601621584
0.0622752,11.995078954059984
0.062375,11.82602465935094
0.0624748,11.658547466076328
0.0625746,11.494048650485142
0.0626744,11.333905446296216
0.0627742,11.179460642365823
0.062874,11.0320124080792
0.0629738,10.892804405662694
0.0630736,10.763016247963305
0.0631734,10.64375435957952
0.0632732,10.536043298515784
0.063373,10.44081759472809
0.0634728,10.358914160982595
0.0635726,10.291065330306134
0.0636724,10.237892572910857
0.0637722,10.199900943764385
0.063872,10.177474309893293
0.0639718,10.17087140399262
0.0640716,10.180222747915202
0.0641714,10.205528486082434
0.0642712,10.246657164752406
0.064371,10.303345488369612
0.0644708,10.37519907888118
0.0645706,10.461694257927395
0.0646704,10.56218086520195
0.0647702,10.675886119046048
0.06487,10.801919517519817
0.0649698,10.939278769830665
0.0650696,11.08685673914853
0.0651694,11.243449368577801
0.0652692,11.407764552471077
0.065369,11.578431905460322
0.0654688,11.754013371660205
0.0655686,11.933014606585155
0.0656684,12.113897054549197
0.0657682,12.295090634821472
0.065868,12.475006940731667
0.0659678,12.652052847404944
0.0660676,12.824644415995795
0.0661674,12.991220975329238
0.0662672,13.150259255880462
0.066367,13.300287446159366
0.0664668,13.439899037935456
0.0665666,13.567766324444682
0.0666664,13.682653414858796
0.0667662,13.783428628941175
0.066866,13.869076138021926
0.0669658,13.938706722233073
0.0670656,13.991567519369172
0.0671654,14.027050647772608
0.0672652,14.044700594256089
0.067365,14.044220268214833
0.0674648,14.02547563467119
0.0675646,13.988498851935718
0.0676644,13.933489853740392
0.0677642,13.86081633095942
0.067864,13.771012084220464
0.0679638,13.66477373564504
0.0680636,13.542955805448043
0.0681634,13.406564176966747
0.0682632,13.256747991662184
0.068363,13.094790033518128
0.0684628,12.922095679826628
0.0685626,12.74018051236659
0.0686624,12.550656699228325
0.0687622,12.35521827279066
0.068862,12.155625443409887
0.0689618,11.953688101030844
0.0690616,11.75124866799699
0.0691614,11.550164475656882
0.0692612,11.352289844786979
0.069361,11.159458055263801
0.0694608,10.973463393717847
0.0695606,10.796043469022027
0.0696604,10.628861984369621
0.0697602,10.473492151361725
0.06986,10.331400925978745
0.0699598,10.203934238593558
0.0700596,10.09230338037607
0.0701594,9.997572696645271
0.0702592,9.92064872407243
0.070359,9.862270893291585
0.0704588,9.823003901606
0.0705586,9.803231842296793
0.0706584,9.803154157762108
0.0707582,9.822783463576174
0.070858,9.861945269807421
0.0709578,9.920279604828037
0.0710576,9.997244525647634
0.0711574,10.092121477772578
0.0712572,10.20402244699415
0.071357,10.331898825595891
0.0714568,10.474551896493175
0.0715566,10.630644821007808
0.0716564,10.79871599955683
0.0717562,10.977193659698465
0.071856,11.164411512903985
0.0719558,11.35862531027131
0.0720556,11.55803011828801
0.0721554,11.760778128791713
0.0722552,11.964996812537184
0.072355,12.168807223299911
0.0724548,12.370342259244678
0.0725546,12.567764690340113
0.0726544,12.759284764864
0.0727542,12.943177214443166
0.072854,13.117797485499626
0.0729538,13.281597035309176
0.0730536,13.433137542961784
0.0731534,13.5711038991763
0.0732532,13.694315853973213
0.073353,13.801738217439311
0.0734528,13.892489526012337
0.0735526,13.965849104639636
0.0736524,14.021262473591221
0.0737522,14.058345067397484
0.073852,14.076884252098537
0.0739518,14.076839645506112
0.0740516,14.058341763265462
0.0741514,14.021689030950295
0.0742512,13.967343219029054
0.074351,13.895923373120645
0.0744508,13.808198326346902
0.0745506,13.70507789364001
0.0746504,13.58760285945344
0.0747502,13.45693388035071
0.07485,13.314339432331904
0.0749498,13.161182939449144
0.0750496,12.998909225228976
0.0751494,12.82903043166023
0.0752492,12.65311155203493
0.075349,12.472755723792389
0.0754488,12.289589425773123
0.0755486,12.105247721021149
0.0756484,11.921359681583821
0.0757482,11.739534125758052
0.075848,11.561345791054423
0.0759478,11.388322057932784
0.0760476,11.221930330252377
0.0761474,11.063566168533724
0.0762472,10.914542261698642
0.076347,10.776078312104518
0.0764468,10.64929189756598
0.0765466,10.535190362818673
0.0766464,10.4346637816678
0.0767462,10.348479020011759
0.076846,10.277274919168635
0.0769458,10.221558608567191
0.0770456,10.181702946998586
0.0771454,10.157945082343012
0.0772452,10.150386111056113
0.077345,10.158991810779856
0.0774448,10.18359441226739
0.0775446,10.223895370406817
0.0776444,10.2794690885014
0.0777442,10.349767545108609
0.077844,10.434125768637424
0.0779438,10.531768101522584
0.0780436,10.6418151930938
0.0781434,10.763291658186345
0.0782432,10.895134337041801
0.078343,11.036201091057109
0.0784428,11.185280068394952
0.0785426,11.341099373297489
0.0786424,11.502337073081472
0.0787422,11.66763147717367
0.078842,11.835591623103284
0.0789418,12.004807905053722
0.0790416,12.173862781334238
0.0791414,12.34134149792351
0.0792412,12.50584276602958
0.079341,12.665989332379034
0.0794408,12.820438381681635
0.0795406,12.967891711410699
0.0796404,13.107105619702219
0.0797402,13.236900447825615
0.07984,13.356169719341388
0.0799398,13.463888818773228
0.0800396,13.559123153426299
0.0801394,13.641035742929192
0.0802392,13.708894182219845
0.080339,13.762076925092074
0.0804388,13.800078837130052
0.0805386,13.822515968941627
0.0806384,13.829129503115656
0.0807382,13.819788831327566
0.080838,13.794493721548868
0.0809378,13.753375539421874
0.0810376,13.69669749257194
0.0811374,13.624853871968577
0.0812372,13.538368270423392
0.081337,13.43789076492482
0.0814368,13.324194056740746
0.0815366,13.198168571039437
0.0816364,13.060816526144412
0.0817362,12.913244991386243
0.081836,12.756657961775815
0.0819358,12.59234748730757
0.0820356,12.42168390450951
0.0821354,12.246105227780047
0.0822352,12.067105767962142
0.082335,11.88622405538026
0.0824348,11.705030154060593
0.0825346,11.525112462934151
0.0826344,11.348064108338487
0.0827342,11.17546903994259
0.082834,11.008887949183205
0.0829338,10.849844135277317
0.0830336,10.699809448741341
0.0831334,10.56019044598026
0.0832332,10.432314890803024
0.083333,10.317418739584802
0.0834328,10.216633746151942
0.0835326,10.13097582025946
0.0836324,10.06133426972332
0.0837322,10.008462050845981
0.083832,9.972967144741633
0.0839318,9.955305168554473
0.0840316,9.955773320425047
0.0841314,9.974505745470044
0.0842312,10.011470397100581
0.084331,10.06646745383317
0.0844308,10.139129336488354
0.0845306,10.22892235448545
0.0846304,10.335149993005924
0.0847302,10.456957835307543
0.08483,10.593340096630628
0.0849298,10.743147728165717
0.0850296,10.905098031669375
0.0851294,11.077785707750433
0.0852292,11.259695243831683
0.085329,11.449214531544275
0.0854288,11.644649588058288
0.0855286,11.844240241799243
0.0856284,12.04617663034792
0.0857282,12.2486163472534
0.085828,12.449702065167994
0.0859278,12.647579455287861
0.0860276,12.840415217669756
0.0861274,13.026415033692599
0.0862272,13.203841250810916
0.086327,13.371030110844691
0.0864268,13.526408336381156
0.0865266,13.668508895411028
0.0866264,13.795985772034731
0.0867262,13.907627580881812
0.086826,14.002369874679436
0.0869258,14.079306008055976
0.0870256,14.13769643601311
0.0871254,14.176976342366007
0.0872252,14.196761511632673
0.087325,14.196852377131176
0.0874248,14.177236198181456
0.0875246,14.138087340058716
0.0876244,14.079765651451705
0.0877242,14.002812955379326
0.087824,13.907947690549731
0.0879238,13.796057760745551
0.0880236,13.668191669731545
0.0881234,13.525548038159648
0.0882232,13.369463616756953
0.088323,13.201399926506857
0.0884228,13.022928671371533
0.0885226,12.835716082178251
0.0886224,12.641506361447762
0.0887222,12.442104408050614
0.088822,12.239358007540515
0.0889218,12.035139678752518
0.0890216,11.831328369735195
0.0891214,11.629791196289668
0.0892212,11.432365414335466
0.089321,11.240840813063103
0.0894208,11.056942709433917
0.0895206,10.882315716161756
0.0896204,10.718508444978426
0.0897202,10.56695929490115
0.08982,10.428983461560142
0.0899198,10.305761288592455
0.0900196,10.198328065879497
0.0901194,10.107565362212247
0.0902192,10.034193962041691
0.090319,9.978768457547147
0.0904188,9.941673528564305
0.0905186,9.923121924198723
0.0906184,9.923154141435939
0.0907182,9.941639777972721
0.090818,9.978280519047818
0.0909178,10.032614701444679
0.0910176,10.104023382257983
0.0911174,10.19173782562597
0.0912172,10.294848307578581
0.091317,10.412314127559995
0.0914168,10.542974705157606
0.0915166,10.685561632182123
0.0916164,10.838711543552165
0.0917162,11.000979665467476
0.091816,11.170853896114119
0.0919158,11.346769272614663
0.0920156,11.527122678071976
0.0921154,11.710287644299267
0.0922152,11.894629109094238
0.092315,12.078517991605091
0.0924148,12.26034545533517
0.0925146,12.438536735508995
0.0926144,12.611564415741292
0.0927142,12.777961048058586
0.092814,12.936331020170108
0.0929138,13.085361584313961
0.0930136,13.223832972855442
0.0931134,13.350627536936868
0.0932132,13.464737855716377
0.093313,13.565273774945993
0.0934128,13.651468344690942
0.0935126,13.722682636755701
0.0936124,13.77840943274829
0.0937122,13.818275783579999
0.093812,13.84204445048062
0.0939118,13.849614246238561
0.0940116,13.841019303296356
0.0941114,13.816427302507286
0.0942112,13.776136702764301
0.094311,13.720573017340142
0.0944108,13.650284187633387
0.0945106,13.565935109118316
0.0946104,13.468301367678063
0.0947102,13.358262247201377
0.09481,13.236793071395295
0.0949098,13.104956944264458
0.0950096,12.96389595469786
0.0951094,12.814821911150327
0.0952092,12.659006672576412
0.095309,12.49777214163876
0.0954088,12.332479985832851
0.0955086,12.164521151611018
0.0956084,11.995305235904725
0.0957082,11.82624977868445
0.095808,11.658769539406165
0.0959078,11.494265819400155
0.0960076,11.334115891489741
0.0961074,11.179662597394628
0.0962072,11.032204172778455
0.096307,10.892984359138644
0.0964068,10.763182861085294
0.0965066,10.643906206895045
0.0966064,10.536179069512446
0.0967062,10.44093610436774
0.096806,10.359014359434497
0.0969058,10.291146311807195
0.0970056,10.237953583683604
0.0971054,10.199941388925604
0.0972052,10.17749375928915
0.097305,10.170869596900125
0.0974048,10.18019959655388
0.0975046,10.205484077885435
0.0976044,10.24659176335196
0.0977042,10.303259533258613
0.097804,10.37509318372003
0.0979038,10.46156920747398
0.0980036,10.562037610851547
0.0981034,10.675725772978053
0.0982032,10.801743345459426
0.098303,10.939088182444337
0.0984028,11.08665328210526
0.0985026,11.243234711319873
0.0986024,11.407540475751247
0.0987022,11.57820028771599
0.098802,11.753776174307793
0.0989018,11.932773858331636
0.0990016,12.113654834830244
0.0991014,12.294849056488053
0.0992012,12.474768132119298
0.099301,12.651818933930038
0.0994008,12.824417501434022
0.0995006,12.991003122939073
0.0996004,13.150052469542366
0.0997002,13.300093651707243
0.0998,13.439720064860378
0.0998998,13.567603888153617
0.0999996,13.682509099670483
0.1000994,13.783303872000118
0.1001992,13.86897221430713
0.100299,13.938624730831963
0.1003988,13.991508371178956
0.1004986,14.027015054780682
0.1005984,14.044689060538733
0.1006982,14.044233082778863
0.100798,14.02551286624675
0.1008978,13.988560345810317
0.1009976,13.93357523070455
